id,text,original_text,created_at,author_id,keyword,source,sentiment,polarity,subjectivity,confidence,emotion,word_count,like_count,retweet_count,hour,day_of_week,date,is_weekend,cluster
sample_556,"Beautiful sunset tonight, life is good! 🌅 Feeling blessed.","Beautiful sunset tonight, life is good! 🌅 Feeling blessed.",2025-07-02 07:31:34.393918301,user_56,mood,sample_data,Positive,0.8625,0.8,0.8625,gratitude,9,9,2,7,Wednesday,2025-07-02,False,2
sample_557,Feeling disconnected from everyone lately Hope tomorrow is better.,Feeling disconnected from everyone lately Hope tomorrow is better.,2025-07-02 07:39:58.814268593,user_57,life,sample_data,Neutral,0.1,0.55,0.9,neutral,9,3,0,7,Wednesday,2025-07-02,False,3
sample_558,"Beautiful sunset tonight, life is good! 🌅!","Beautiful sunset tonight, life is good! 🌅!",2025-07-02 07:48:23.234618885,user_58,feeling,sample_data,Positive,0.925,0.8,0.925,neutral,7,10,2,7,Wednesday,2025-07-02,False,2
sample_559,Finally finished that project I've been working on! 🎉 🙂,Finally finished that project I've been working on! 🎉 🙂,2025-07-02 07:56:47.654969177,user_59,mood,sample_data,Neutral,0.0,1.0,1.0,neutral,10,12,1,7,Wednesday,2025-07-02,False,3
sample_560,"Met up with old friends today, such a perfect day! 😊 Today was good.","Met up with old friends today, such a perfect day! 😊 Today was good.",2025-07-02 08:05:12.075319469,user_60,mood,sample_data,Positive,0.45,0.575,0.45,joy,14,9,1,8,Wednesday,2025-07-02,False,1
sample_561,Sometimes the little things make me the happiest 💝!,Sometimes the little things make me the happiest 💝!,2025-07-02 08:13:36.495669761,user_61,life,sample_data,Negative,-0.234375,0.5,0.234375,neutral,9,9,1,8,Wednesday,2025-07-02,False,4
sample_562,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-07-02 08:22:00.916020053,user_62,feeling,sample_data,Neutral,0.0,0.6,1.0,neutral,7,8,1,8,Wednesday,2025-07-02,False,3
sample_563,This weather is really getting me down...,This weather is really getting me down...,2025-07-02 08:30:25.336370345,user_63,life,sample_data,Neutral,0.022222222222222213,0.24444444444444446,0.9777777777777777,sadness,7,6,0,8,Wednesday,2025-07-02,False,0
sample_564,Going through my usual routine today Just saying.,Going through my usual routine today Just saying.,2025-07-02 08:38:49.756720637,user_64,mood,sample_data,Negative,-0.25,0.25,0.25,neutral,8,3,0,8,Wednesday,2025-07-02,False,4
sample_565,"Got some great news today, feeling so blessed! ✨!","Got some great news today, feeling so blessed! ✨!",2025-07-02 08:47:14.177070929,user_65,life,sample_data,Positive,1.0,0.75,1.0,joy,9,2,3,8,Wednesday,2025-07-02,False,2
sample_566,Feeling disconnected from everyone lately 😕,Feeling disconnected from everyone lately 😕,2025-07-02 08:55:38.597421221,user_66,day,sample_data,Negative,-0.3,0.6,0.3,neutral,6,4,1,8,Wednesday,2025-07-02,False,4
sample_567,Feeling incredibly grateful for my family today 💕 Today was good.,Feeling incredibly grateful for my family today 💕 Today was good.,2025-07-02 09:04:03.017771512,user_67,today,sample_data,Positive,0.8,0.75,0.8,gratitude,11,10,1,9,Wednesday,2025-07-02,False,2
sample_568,"Met up with old friends today, such a perfect day! 😊 🙂","Met up with old friends today, such a perfect day! 😊 🙂",2025-07-02 09:12:27.438121804,user_68,day,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,12,9,2,9,Wednesday,2025-07-02,False,1
sample_569,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-07-02 09:20:51.858472096,user_69,life,sample_data,Neutral,0.0,0.6,1.0,neutral,7,12,4,9,Wednesday,2025-07-02,False,3
sample_570,Just had the most amazing coffee this morning! ☀️ Feeling blessed.,Just had the most amazing coffee this morning! ☀️ Feeling blessed.,2025-07-02 09:29:16.278822388,user_70,day,sample_data,Positive,0.625,0.7,0.625,joy,11,5,1,9,Wednesday,2025-07-02,False,2
sample_571,Just had the most amazing coffee this morning! ☀️!,Just had the most amazing coffee this morning! ☀️!,2025-07-02 09:37:40.699172680,user_71,day,sample_data,Positive,0.71875,0.7,0.71875,joy,9,6,2,9,Wednesday,2025-07-02,False,2
sample_572,Just had the most amazing coffee this morning! ☀️!,Just had the most amazing coffee this morning! ☀️!,2025-07-02 09:46:05.119522972,user_72,day,sample_data,Positive,0.71875,0.7,0.71875,joy,9,11,5,9,Wednesday,2025-07-02,False,1
sample_573,Nothing beats a good workout to start the day! 💪!,Nothing beats a good workout to start the day! 💪!,2025-07-02 09:54:29.539873264,user_73,day,sample_data,Positive,1.0,0.6000000000000001,1.0,neutral,10,6,5,9,Wednesday,2025-07-02,False,1
sample_574,Having one of those days where nothing goes right 😔 Not my best day.,Having one of those days where nothing goes right 😔 Not my best day.,2025-07-02 10:02:53.960223556,user_74,day,sample_data,Positive,0.6428571428571428,0.4178571428571428,0.6428571428571428,neutral,14,1,0,10,Wednesday,2025-07-02,False,4
sample_575,"Another day, another dollar as they say Moving on.","Another day, another dollar as they say Moving on.",2025-07-02 10:11:18.380573848,user_75,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,9,5,1,10,Wednesday,2025-07-02,False,0
sample_576,Just had the most amazing coffee this morning! ☀️ 🙂,Just had the most amazing coffee this morning! ☀️ 🙂,2025-07-02 10:19:42.800924140,user_76,today,sample_data,Positive,0.625,0.7,0.625,joy,10,4,3,10,Wednesday,2025-07-02,False,1
sample_577,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-02 10:28:07.221274432,user_77,life,sample_data,Positive,1.0,0.75,1.0,joy,11,7,3,10,Wednesday,2025-07-02,False,2
sample_578,Just need a break from all this chaos Not my best day.,Just need a break from all this chaos Not my best day.,2025-07-02 10:36:31.641624723,user_78,life,sample_data,Positive,1.0,0.3,1.0,neutral,12,1,2,10,Wednesday,2025-07-02,False,2
sample_579,Weather looks okay for the weekend Moving on.,Weather looks okay for the weekend Moving on.,2025-07-02 10:44:56.061975015,user_79,day,sample_data,Positive,0.5,0.5,0.5,neutral,8,4,3,10,Wednesday,2025-07-02,False,4
sample_580,Weekend vibes are hitting different today! 🌟 🙂,Weekend vibes are hitting different today! 🌟 🙂,2025-07-02 10:53:20.482325307,user_80,day,sample_data,Neutral,0.0,0.6,1.0,neutral,8,15,1,10,Wednesday,2025-07-02,False,3
sample_581,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-02 11:01:44.902675599,user_81,today,sample_data,Positive,1.0,0.75,1.0,joy,11,12,1,11,Wednesday,2025-07-02,False,2
sample_582,Regular coffee meeting this afternoon.,Regular coffee meeting this afternoon.,2025-07-02 11:10:09.323025891,user_82,today,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,5,1,0,11,Wednesday,2025-07-02,False,0
sample_583,Weather looks okay for the weekend Moving on.,Weather looks okay for the weekend Moving on.,2025-07-02 11:18:33.743376183,user_83,today,sample_data,Positive,0.5,0.5,0.5,neutral,8,5,0,11,Wednesday,2025-07-02,False,4
sample_584,Regular coffee meeting this afternoon Moving on.,Regular coffee meeting this afternoon Moving on.,2025-07-02 11:26:58.163726475,user_84,mood,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,0,1,11,Wednesday,2025-07-02,False,0
sample_585,Just another typical Monday morning That's life.,Just another typical Monday morning That's life.,2025-07-02 11:35:22.584076767,user_85,life,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,4,3,11,Wednesday,2025-07-02,False,3
sample_586,"Met up with old friends today, such a perfect day! 😊 Feeling blessed.","Met up with old friends today, such a perfect day! 😊 Feeling blessed.",2025-07-02 11:43:47.004427059,user_86,feeling,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,13,10,2,11,Wednesday,2025-07-02,False,1
sample_587,"Accomplished so much today, feeling proud! 🏆 🙂","Accomplished so much today, feeling proud! 🏆 🙂",2025-07-02 11:52:11.424777351,user_87,day,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,8,9,1,11,Wednesday,2025-07-02,False,4
sample_588,Going through my usual routine today Moving on.,Going through my usual routine today Moving on.,2025-07-02 12:00:35.845127643,user_88,life,sample_data,Negative,-0.25,0.25,0.25,neutral,8,5,2,12,Wednesday,2025-07-02,False,4
sample_589,"Met up with old friends today, such a perfect day! 😊 Today was good.","Met up with old friends today, such a perfect day! 😊 Today was good.",2025-07-02 12:09:00.265477934,user_89,feeling,sample_data,Positive,0.45,0.575,0.45,joy,14,6,0,12,Wednesday,2025-07-02,False,4
sample_590,Just going with the flow today Just saying.,Just going with the flow today Just saying.,2025-07-02 12:17:24.685828226,user_90,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,8,6,1,12,Wednesday,2025-07-02,False,0
sample_591,"Accomplished so much today, feeling proud! 🏆!","Accomplished so much today, feeling proud! 🏆!",2025-07-02 12:25:49.106178518,user_91,day,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,7,5,0,12,Wednesday,2025-07-02,False,4
sample_592,"Just checking in, hope everyone's well.","Just checking in, hope everyone's well.",2025-07-02 12:34:13.526528810,user_92,life,sample_data,Neutral,0.0,0.0,1.0,neutral,6,2,1,12,Wednesday,2025-07-02,False,0
sample_593,Nothing beats a good workout to start the day! 💪 Feeling blessed.,Nothing beats a good workout to start the day! 💪 Feeling blessed.,2025-07-02 12:42:37.946879102,user_93,feeling,sample_data,Positive,0.875,0.6000000000000001,0.875,gratitude,12,6,3,12,Wednesday,2025-07-02,False,1
sample_594,Normal evening at home tonight Just saying.,Normal evening at home tonight Just saying.,2025-07-02 12:51:02.367229394,user_94,life,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,7,5,0,12,Wednesday,2025-07-02,False,3
sample_595,Weather looks okay for the weekend That's life.,Weather looks okay for the weekend That's life.,2025-07-02 12:59:26.787579686,user_95,life,sample_data,Positive,0.5,0.5,0.5,neutral,8,6,1,12,Wednesday,2025-07-02,False,4
sample_596,Just another typical Monday morning.,Just another typical Monday morning.,2025-07-02 13:07:51.207929978,user_96,life,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,5,6,2,13,Wednesday,2025-07-02,False,3
sample_597,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-02 13:16:15.628280270,user_97,day,sample_data,Positive,0.9,0.9,0.9,gratitude,10,10,2,13,Wednesday,2025-07-02,False,2
sample_598,Regular coffee meeting this afternoon Moving on.,Regular coffee meeting this afternoon Moving on.,2025-07-02 13:24:40.048630562,user_98,today,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,5,0,13,Wednesday,2025-07-02,False,0
sample_599,"Beautiful sunset tonight, life is good! 🌅 🙂","Beautiful sunset tonight, life is good! 🌅 🙂",2025-07-02 13:33:04.468980854,user_99,life,sample_data,Positive,0.8625,0.8,0.8625,neutral,8,6,2,13,Wednesday,2025-07-02,False,2
sample_600,"Standard Tuesday, same as always That's life.","Standard Tuesday, same as always That's life.",2025-07-02 13:41:28.889331145,user_0,life,sample_data,Neutral,0.0,0.0625,1.0,neutral,7,3,0,13,Wednesday,2025-07-02,False,0
sample_601,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-02 13:49:53.309681437,user_1,day,sample_data,Positive,1.0,0.75,1.0,joy,11,9,2,13,Wednesday,2025-07-02,False,2
sample_602,"Got some great news today, feeling so blessed! ✨ Today was good.","Got some great news today, feeling so blessed! ✨ Today was good.",2025-07-02 13:58:17.730031729,user_2,today,sample_data,Positive,0.85,0.675,0.85,joy,12,13,1,13,Wednesday,2025-07-02,False,2
sample_603,"Just checking in, hope everyone's well.","Just checking in, hope everyone's well.",2025-07-02 14:06:42.150382021,user_3,life,sample_data,Neutral,0.0,0.0,1.0,neutral,6,4,0,14,Wednesday,2025-07-02,False,0
sample_604,"Regular day at the office, nothing special Just saying.","Regular day at the office, nothing special Just saying.",2025-07-02 14:15:06.570732313,user_4,today,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,5,2,14,Wednesday,2025-07-02,False,3
sample_605,Just had the most amazing coffee this morning! ☀️ Feeling blessed.,Just had the most amazing coffee this morning! ☀️ Feeling blessed.,2025-07-02 14:23:30.991082605,user_5,mood,sample_data,Positive,0.625,0.7,0.625,joy,11,4,0,14,Wednesday,2025-07-02,False,2
sample_606,"Met up with old friends today, such a perfect day! 😊 🙂","Met up with old friends today, such a perfect day! 😊 🙂",2025-07-02 14:31:55.411432897,user_6,mood,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,12,8,1,14,Wednesday,2025-07-02,False,4
sample_607,Finally finished that project I've been working on! 🎉 🙂,Finally finished that project I've been working on! 🎉 🙂,2025-07-02 14:40:19.831783189,user_7,life,sample_data,Neutral,0.0,1.0,1.0,neutral,10,8,4,14,Wednesday,2025-07-02,False,1
sample_608,Sometimes the little things make me the happiest 💝 Today was good.,Sometimes the little things make me the happiest 💝 Today was good.,2025-07-02 14:48:44.252133481,user_8,life,sample_data,Positive,0.25625,0.55,0.25625,neutral,12,5,2,14,Wednesday,2025-07-02,False,4
sample_609,"Just checking in, hope everyone's well That's life.","Just checking in, hope everyone's well That's life.",2025-07-02 14:57:08.672483773,user_9,today,sample_data,Neutral,0.0,0.0,1.0,neutral,8,4,1,14,Wednesday,2025-07-02,False,0
sample_610,"Got some great news today, feeling so blessed! ✨ Today was good.","Got some great news today, feeling so blessed! ✨ Today was good.",2025-07-02 15:05:33.092834065,user_10,day,sample_data,Positive,0.85,0.675,0.85,joy,12,11,2,15,Wednesday,2025-07-02,False,2
sample_611,Normal evening at home tonight.,Normal evening at home tonight.,2025-07-02 15:13:57.513184356,user_11,today,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,5,7,0,15,Wednesday,2025-07-02,False,3
sample_612,Just going with the flow today Just saying.,Just going with the flow today Just saying.,2025-07-02 15:22:21.933534648,user_12,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,8,4,1,15,Wednesday,2025-07-02,False,0
sample_613,Going through my usual routine today That's life.,Going through my usual routine today That's life.,2025-07-02 15:30:46.353884940,user_13,feeling,sample_data,Negative,-0.25,0.25,0.25,neutral,8,2,3,15,Wednesday,2025-07-02,False,4
sample_614,This weather is really getting me down 😕,This weather is really getting me down 😕,2025-07-02 15:39:10.774235232,user_14,life,sample_data,Neutral,0.022222222222222213,0.24444444444444446,0.9777777777777777,sadness,8,5,0,15,Wednesday,2025-07-02,False,0
sample_615,Feeling incredibly grateful for my family today 💕 Today was good.,Feeling incredibly grateful for my family today 💕 Today was good.,2025-07-02 15:47:35.194585524,user_15,life,sample_data,Positive,0.8,0.75,0.8,gratitude,11,7,3,15,Wednesday,2025-07-02,False,1
sample_616,"Got some great news today, feeling so blessed! ✨ Today was good.","Got some great news today, feeling so blessed! ✨ Today was good.",2025-07-02 15:55:59.614935816,user_16,day,sample_data,Positive,0.85,0.675,0.85,joy,12,6,0,15,Wednesday,2025-07-02,False,2
sample_617,Really struggling to find motivation lately...,Really struggling to find motivation lately...,2025-07-02 16:04:24.035286108,user_17,mood,sample_data,Neutral,-0.04999999999999999,0.4,0.95,neutral,6,1,1,16,Wednesday,2025-07-02,False,0
sample_618,Weather looks okay for the weekend That's life.,Weather looks okay for the weekend That's life.,2025-07-02 16:12:48.455636400,user_18,today,sample_data,Positive,0.5,0.5,0.5,neutral,8,1,2,16,Wednesday,2025-07-02,False,4
sample_619,"Beautiful sunset tonight, life is good! 🌅 Feeling blessed.","Beautiful sunset tonight, life is good! 🌅 Feeling blessed.",2025-07-02 16:21:12.875986692,user_19,life,sample_data,Positive,0.8625,0.8,0.8625,gratitude,9,6,1,16,Wednesday,2025-07-02,False,2
sample_620,Just had the most amazing coffee this morning! ☀️ Today was good.,Just had the most amazing coffee this morning! ☀️ Today was good.,2025-07-02 16:29:37.296336984,user_20,today,sample_data,Positive,0.65,0.6666666666666666,0.65,joy,12,10,2,16,Wednesday,2025-07-02,False,1
sample_621,Weather looks okay for the weekend That's life.,Weather looks okay for the weekend That's life.,2025-07-02 16:38:01.716687276,user_21,life,sample_data,Positive,0.5,0.5,0.5,neutral,8,2,2,16,Wednesday,2025-07-02,False,4
sample_622,Just another typical Monday morning Just saying.,Just another typical Monday morning Just saying.,2025-07-02 16:46:26.137037567,user_22,mood,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,4,1,16,Wednesday,2025-07-02,False,3
sample_623,"Another day, another dollar as they say Moving on.","Another day, another dollar as they say Moving on.",2025-07-02 16:54:50.557387859,user_23,today,sample_data,Neutral,0.0,0.0,1.0,neutral,9,4,0,16,Wednesday,2025-07-02,False,0
sample_624,"Met up with old friends today, such a perfect day! 😊 Feeling blessed.","Met up with old friends today, such a perfect day! 😊 Feeling blessed.",2025-07-02 17:03:14.977738151,user_24,life,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,13,7,6,17,Wednesday,2025-07-02,False,1
sample_625,Really struggling to find motivation lately Hope tomorrow is better.,Really struggling to find motivation lately Hope tomorrow is better.,2025-07-02 17:11:39.398088443,user_25,mood,sample_data,Neutral,0.13333333333333333,0.43333333333333335,0.8666666666666667,neutral,10,0,4,17,Wednesday,2025-07-02,False,3
sample_626,Just going with the flow today That's life.,Just going with the flow today That's life.,2025-07-02 17:20:03.818438735,user_26,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,8,1,1,17,Wednesday,2025-07-02,False,0
sample_627,Just need a break from all this chaos...,Just need a break from all this chaos...,2025-07-02 17:28:28.238789027,user_27,today,sample_data,Neutral,0.0,0.0,1.0,neutral,8,2,1,17,Wednesday,2025-07-02,False,0
sample_628,"Standard Tuesday, same as always Just saying.","Standard Tuesday, same as always Just saying.",2025-07-02 17:36:52.659139319,user_28,today,sample_data,Neutral,0.0,0.0625,1.0,neutral,7,4,1,17,Wednesday,2025-07-02,False,0
sample_629,Just another typical Monday morning That's life.,Just another typical Monday morning That's life.,2025-07-02 17:45:17.079489611,user_29,mood,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,3,1,17,Wednesday,2025-07-02,False,3
sample_630,"Regular day at the office, nothing special Just saying.","Regular day at the office, nothing special Just saying.",2025-07-02 17:53:41.499839903,user_30,day,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,5,1,17,Wednesday,2025-07-02,False,3
sample_631,Regular coffee meeting this afternoon Just saying.,Regular coffee meeting this afternoon Just saying.,2025-07-02 18:02:05.920190195,user_31,day,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,4,0,18,Wednesday,2025-07-02,False,0
sample_632,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-02 18:10:30.340540487,user_32,mood,sample_data,Positive,1.0,0.75,1.0,joy,11,8,1,18,Wednesday,2025-07-02,False,2
sample_633,Really struggling to find motivation lately 😕,Really struggling to find motivation lately 😕,2025-07-02 18:18:54.760890779,user_33,today,sample_data,Neutral,-0.04999999999999999,0.4,0.95,neutral,7,2,1,18,Wednesday,2025-07-02,False,0
sample_634,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-07-02 18:27:19.181241070,user_34,today,sample_data,Positive,1.0,0.75,1.0,joy,11,9,1,18,Wednesday,2025-07-02,False,2
sample_635,Sometimes the little things make me the happiest 💝 Today was good.,Sometimes the little things make me the happiest 💝 Today was good.,2025-07-02 18:35:43.601591362,user_35,life,sample_data,Positive,0.25625,0.55,0.25625,neutral,12,9,4,18,Wednesday,2025-07-02,False,1
sample_636,"Got some great news today, feeling so blessed! ✨ 🙂","Got some great news today, feeling so blessed! ✨ 🙂",2025-07-02 18:44:08.021941654,user_36,feeling,sample_data,Positive,1.0,0.75,1.0,joy,10,14,3,18,Wednesday,2025-07-02,False,1
sample_637,Another sleepless night ahead of me Not my best day.,Another sleepless night ahead of me Not my best day.,2025-07-02 18:52:32.442291946,user_37,day,sample_data,Positive,1.0,0.3,1.0,neutral,10,2,1,18,Wednesday,2025-07-02,False,2
sample_638,"Regular day at the office, nothing special.","Regular day at the office, nothing special.",2025-07-02 19:00:56.862642238,user_38,mood,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,7,5,0,19,Wednesday,2025-07-02,False,0
sample_639,Normal evening at home tonight Just saying.,Normal evening at home tonight Just saying.,2025-07-02 19:09:21.282992530,user_39,feeling,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,7,2,2,19,Wednesday,2025-07-02,False,3
sample_640,Going through my usual routine today That's life.,Going through my usual routine today That's life.,2025-07-02 19:17:45.703342822,user_40,today,sample_data,Negative,-0.25,0.25,0.25,neutral,8,3,1,19,Wednesday,2025-07-02,False,4
sample_641,Feeling incredibly grateful for my family today 💕!,Feeling incredibly grateful for my family today 💕!,2025-07-02 19:26:10.123693114,user_41,feeling,sample_data,Positive,1.0,0.9,1.0,gratitude,8,4,2,19,Wednesday,2025-07-02,False,2
sample_642,Nothing beats a good workout to start the day! 💪!,Nothing beats a good workout to start the day! 💪!,2025-07-02 19:34:34.544043406,user_42,mood,sample_data,Positive,1.0,0.6000000000000001,1.0,neutral,10,7,3,19,Wednesday,2025-07-02,False,2
sample_643,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-07-02 19:42:58.964393698,user_43,today,sample_data,Positive,0.9,0.9,0.9,gratitude,10,3,1,19,Wednesday,2025-07-02,False,2
sample_644,Just had the most amazing coffee this morning! ☀️!,Just had the most amazing coffee this morning! ☀️!,2025-07-02 19:51:23.384743990,user_44,day,sample_data,Positive,0.71875,0.7,0.71875,joy,9,7,6,19,Wednesday,2025-07-02,False,1
sample_645,"Standard Tuesday, same as always Just saying.","Standard Tuesday, same as always Just saying.",2025-07-02 19:59:47.805094281,user_45,day,sample_data,Neutral,0.0,0.0625,1.0,neutral,7,3,1,19,Wednesday,2025-07-02,False,0
sample_646,"Just checking in, hope everyone's well Moving on.","Just checking in, hope everyone's well Moving on.",2025-07-02 20:08:12.225444573,user_46,day,sample_data,Neutral,0.0,0.0,1.0,neutral,8,6,0,20,Wednesday,2025-07-02,False,0
sample_647,Just had the most amazing coffee this morning! ☀️ 🙂,Just had the most amazing coffee this morning! ☀️ 🙂,2025-07-02 20:16:36.645794865,user_47,day,sample_data,Positive,0.625,0.7,0.625,joy,10,9,1,20,Wednesday,2025-07-02,False,2
sample_648,"Beautiful sunset tonight, life is good! 🌅 Feeling blessed.","Beautiful sunset tonight, life is good! 🌅 Feeling blessed.",2025-07-02 20:25:01.066145157,user_48,life,sample_data,Positive,0.8625,0.8,0.8625,gratitude,9,9,1,20,Wednesday,2025-07-02,False,2
sample_649,Weekend vibes are hitting different today! 🌟 Feeling blessed.,Weekend vibes are hitting different today! 🌟 Feeling blessed.,2025-07-02 20:33:25.486495449,user_49,day,sample_data,Neutral,0.0,0.6,1.0,gratitude,9,7,2,20,Wednesday,2025-07-02,False,3
sample_650,"Beautiful sunset tonight, life is good! 🌅 🙂","Beautiful sunset tonight, life is good! 🌅 🙂",2025-07-02 20:41:49.906845741,user_50,feeling,sample_data,Positive,0.8625,0.8,0.8625,neutral,8,8,1,20,Wednesday,2025-07-02,False,2
sample_651,Just going with the flow today That's life.,Just going with the flow today That's life.,2025-07-02 20:50:14.327196033,user_51,life,sample_data,Neutral,0.0,0.0,1.0,neutral,8,4,1,20,Wednesday,2025-07-02,False,0
sample_652,Nothing beats a good workout to start the day! 💪!,Nothing beats a good workout to start the day! 💪!,2025-07-02 20:58:38.747546325,user_52,today,sample_data,Positive,1.0,0.6000000000000001,1.0,neutral,10,6,5,20,Wednesday,2025-07-02,False,1
sample_653,Really struggling to find motivation lately...,Really struggling to find motivation lately...,2025-07-02 21:07:03.167896617,user_53,mood,sample_data,Neutral,-0.04999999999999999,0.4,0.95,neutral,6,4,1,21,Wednesday,2025-07-02,False,0
sample_654,Another sleepless night ahead of me 😕,Another sleepless night ahead of me 😕,2025-07-02 21:15:27.588246909,user_54,today,sample_data,Neutral,0.0,0.0,1.0,neutral,7,1,0,21,Wednesday,2025-07-02,False,0
sample_655,Normal evening at home tonight.,Normal evening at home tonight.,2025-07-02 21:23:52.008597201,user_55,today,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,5,3,1,21,Wednesday,2025-07-02,False,3
sample_656,"Beautiful sunset tonight, life is good! 🌅!","Beautiful sunset tonight, life is good! 🌅!",2025-07-02 21:32:16.428947492,user_56,mood,sample_data,Positive,0.925,0.8,0.925,neutral,7,10,1,21,Wednesday,2025-07-02,False,2
sample_657,Weekend vibes are hitting different today! 🌟 🙂,Weekend vibes are hitting different today! 🌟 🙂,2025-07-02 21:40:40.849297784,user_57,mood,sample_data,Neutral,0.0,0.6,1.0,neutral,8,10,0,21,Wednesday,2025-07-02,False,3
sample_658,Weekend vibes are hitting different today! 🌟 Today was good.,Weekend vibes are hitting different today! 🌟 Today was good.,2025-07-02 21:49:05.269648076,user_58,mood,sample_data,Positive,0.35,0.6000000000000001,0.35,neutral,10,13,0,21,Wednesday,2025-07-02,False,4
sample_659,Regular coffee meeting this afternoon That's life.,Regular coffee meeting this afternoon That's life.,2025-07-02 21:57:29.689998368,user_59,feeling,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,5,2,21,Wednesday,2025-07-02,False,0
sample_660,Just need a break from all this chaos Not my best day.,Just need a break from all this chaos Not my best day.,2025-07-02 22:05:54.110348660,user_60,day,sample_data,Positive,1.0,0.3,1.0,neutral,12,5,2,22,Wednesday,2025-07-02,False,2
sample_661,Another sleepless night ahead of me Not my best day.,Another sleepless night ahead of me Not my best day.,2025-07-02 22:14:18.530698952,user_61,day,sample_data,Positive,1.0,0.3,1.0,neutral,10,4,3,22,Wednesday,2025-07-02,False,2
sample_662,Really struggling to find motivation lately Not my best day.,Really struggling to find motivation lately Not my best day.,2025-07-02 22:22:42.951049244,user_62,today,sample_data,Neutral,-0.15,0.25,0.85,neutral,10,4,1,22,Wednesday,2025-07-02,False,0
sample_663,Just another typical Monday morning.,Just another typical Monday morning.,2025-07-02 22:31:07.371399536,user_63,feeling,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,5,9,1,22,Wednesday,2025-07-02,False,3
sample_664,Really struggling to find motivation lately Not my best day.,Really struggling to find motivation lately Not my best day.,2025-07-02 22:39:31.791749828,user_64,today,sample_data,Neutral,-0.15,0.25,0.85,neutral,10,2,0,22,Wednesday,2025-07-02,False,0
sample_665,Work has been incredibly stressful this week...,Work has been incredibly stressful this week...,2025-07-02 22:47:56.212100120,user_65,life,sample_data,Positive,0.9,0.9,0.9,neutral,7,0,1,22,Wednesday,2025-07-02,False,2
sample_666,Regular coffee meeting this afternoon That's life.,Regular coffee meeting this afternoon That's life.,2025-07-02 22:56:20.632450412,user_66,day,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,5,2,22,Wednesday,2025-07-02,False,0
sample_667,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-07-02 23:04:45.052800703,user_67,life,sample_data,Neutral,0.0,0.6,1.0,neutral,7,7,4,23,Wednesday,2025-07-02,False,3
